VideoID,Title,CategoryID,Description,Tags,CategoryCheck,TagsCheck,DescriptionCheck,Is_Music,Is_Music_Manual
e9H9vCttiyU,"DJ Snake, Lil Jon - Turn Down for What",10,"['download', 'single', 'itunes:', 'http://smarturl.it/td4w', 'director-', 'daniels', 'producer-', 'judy', 'craig', 'co', 'producer-', 'jonathan', 'wang', 'executive', 'producer-', 'candice', 'ouaknine', 'commissioner', '--', 'bryan', 'younce', 'dp-', 'larkin', 'seiple', 'production', 'designer-', 'jason', 'kisvarday', 'stylist-', 'corban', 'poorboy', 'edit-', 'daniels', '+', 'paul', 'rogers', 'vfx-', 'daniels', '+', 'zak', 'stoltz', 'colorist', '-', 'ricky', 'gausis', '(mpc)', 'production', 'company-', 'prettybird', 'starring', '-', 'sunita', 'mani,', 'aixa', 'maldonano,', 'paul', 'hatter,', 'allie', 'lemelle,', 'daniel', 'kwan""""', 'music', 'video', 'dj', 'snake', '&', 'lil', 'jon', 'performing', 'turn', 'what.', '(c)', '2013', 'columbia', 'records,', 'division', 'sony', 'music', 'entertainment', 'follow', 'lil', 'jon', 'website:', 'http://liljon.com', 'facebook:', 'https://www.facebook.com/liljon', 'twitter:', 'https://twitter.com/liljon', 'instagram:', 'https://www.instagram.com/liljon', 'listen', 'lil', 'jon', 'itunes:', 'https://itunes.apple.com/us/artist/lil-jon/id1869683', 'spotify:', 'https://open.spotify.com/artist/7sfl4xt5kmfyds2t3svsmk""']","['DJ Snake', 'DJSnakevevo', 'DJ Snake and Lil Jon', 'vevo', 'official', 'video', 'music video', 'single', 'album', 'hip hop', 'rap', 'Columbia', 'DJ Snake & Lil Jon', 'Rap', 'Turn Down for What']",1,0,1,Y,
dBJFp-sioZk,PORQUE O JOHN MAYER É UM GÊNIO DA MÚSICA,10,"['poucas', 'pessoas', 'podem', 'ser', 'chamadas', 'de', 'gênios', 'da', 'música,', 'e', 'john', 'mayer,', 'é', 'uma', 'delas!', 'dono', 'de', 'uma', 'musicalidade', 'de', 'outro', 'mundo,', 'riffs', 'emblemáticos,', 'músicas', 'marcantes', 'e', 'um', 'sucesso', 'inquestionável.', 'mas', 'qual', 'motivo', 'dele', 'ser', 'tão', 'incrível?!', 'isso', 'você', 'descobre', 'com', 'caico', 'antunes,', 'que', 'vai', 'desvendar', 'genialidade', 'músico', 'john', 'mayer!', 'ficou', 'com', 'vontade', 'de', 'ouvir', 'mais', 'músicas', 'john', 'mayer?', 'vem', 'ver', 'essa', 'playlist:', 'https://bit.ly/3j4keca', '0:00', '-', 'introdução', '1:01', 'quem', 'é', 'john', 'mayer?', '3:24', 'álbum', '“room', 'squares”', '5:05', 'álbum', '“heavier', 'things”', '6:20', 'álbum', '“continuum”', '7:26', 'álbum', '“battle', 'studies”', '8:52', 'álbum', '“born', 'raised”', '10:37', 'álbum', '“paradise', 'valley”', '11:56', 'álbum', '“the', 'search', 'everything”', '13:13', 'álbum', '“sob', 'rock”', '14:17', 'conclusão:', 'ele', 'é', 'um', 'gênio', 'mesmo!', '15:10', 'despedida', '______________________________', 'equipamentos:', 'violão', 'eagle', 'aço', 'emd', '660', 'https://cifraclub.cc/emd660', 'cordas', 'nig', 'aço', 'npb-520', 'https://cifraclub.cc/npb520', 'microfone', 'shure', 'pga27', 'https://cifraclub.cc/pga27', 'microfone', 'shure', 'vp89', 'https://cifraclub.cc/vp89', 'afinador', ""d'addario"", 'eclipse', 'https://cifraclub.cc/eclipse', 'palhetas', ""d'addario"", 'black', 'ice', 'https://cifraclub.cc/blackice', 'cabos', 'datalink', 'premium', 'revolution', 'https://cifraclub.cc/premiumrevolution', 'camiseta', 'psychedelic', 'vibes', 'https://cifraclub.cc/camisetapsychedelicvibes', '______________________________', 'patrocínio:', 'sony', 'https://www.sonymusic.com.br/', 'eagle', 'https://cifraclub.cc/eagle', ""d'addario"", 'https://cifraclub.cc/daddario', 'nig', 'https://cifraclub.cc/nig', 'shure', 'https://cifraclub.cc/shure', 'datalink', 'https://cifraclub.cc/datalink', '______________________________', 'ficha', 'técnica:', 'instrutor:', 'caico', 'antunes', 'áudio', 'e', 'imagens:', 'duda', 'gonzalez', '/', 'pablo', 'santana', 'mixagem:', 'adriano', 'aquino', 'edição:', 'daniela', 'melo', 'pré-produção:', 'ana', 'karolina', 'mourão', '/', 'joão', 'souza', 'roteiro:', 'caico', 'antunes', '______________________________', 'nos', 'siga', 'nas', 'redes', 'sociais', 'instagram', 'https://cifraclub.cc/instagram', 'facebook', 'https://cifraclub.cc/facebook', 'twitter', 'https://cifraclub.cc/twitter', 'tik', 'tok', 'https://cifraclub.cc/tiktok', 'pinterest', 'https://cifraclub.cc/pinterest']","['John Mayer', 'porque john mayer é tão bom', 'musicas do john mayer', 'albuns do john mayer', 'last train home', 'neon', 'your body is a wonderland', 'neon john mayer', 'last train home john mayer', 'cifra club', 'john mayer cifra club', 'john mayer é um genio', 'genios da musica', 'genio da musica', 'john mayer genio da musica']",1,0,1,Y,
yuhpx8qQAWM,John Mayer - Carry Me Away (Official Audio),10,"['“carry', 'away”', 'john', 'mayer’s', 'album', '‘sob', 'rock’', 'now:', 'https://johnmayer.lnk.to/sobrock', 'listen', ""'sob"", ""rock'"", 'amazon', 'music:', 'https://johnmayer.lnk.to/sobrock/amazonmusic', 'apple', 'music:', 'https://johnmayer.lnk.to/sobrock/applemusic', 'itunes:', 'https://johnmayer.lnk.to/sobrock/itunes', 'pandora:', 'https://johnmayer.lnk.to/sobrock/pandora', 'soundcloud:', 'https://johnmayer.lnk.to/sobrock/soundcloud', 'spotify:', 'https://johnmayer.lnk.to/sobrock/spotify', 'youtube', 'music:', 'https://johnmayer.lnk.to/sobrock/youtubemusic', 'follow', 'john', 'mayer:', 'http://johnmayer.com', 'http://facebook.com/johnmayer', 'http://twitter.com/johnmayer', 'http://instagram.com/johnmayer', 'http://jhnmyr.tumblr.com', 'http://snapchat.com/add/johnthekangaroo', 'http://tiktok.com/@johnmayer', 'http://sobrock.net', 'lyrics', 'i’m', 'bore,', ""i'm"", 'bummer', 'must', 'behind', 'summer', 'want', 'someone', 'make', 'trouble', 'way', 'safe', 'inside', 'bubble,', 'oh', 'take', 'keep', 'night', 'let', 'live', 'wilder', 'side', 'life', 'carry', 'away', 'carry', 'away', 'carry', 'away', 'carry', 'away', 'carry', 'away', 'carry', 'away', 'carnivore,', 'loose', 'cannon', 'can’t', 'understand', 'fast', 'car,', 'foolish', 'spender', 'know', 'are,', 'surrender', 'come', 'wake', 'put', 'tequila', 'coffee', 'cup', 'know', 'need', 'you,', ""that's"", 'sure', 'kinda', 'crazy', 'i’ve', 'looking', 'carry', 'away', 'carry', 'away', 'carry', 'away', 'sun', 'hits', 'face', 'different', 'carry', 'away', 'carry', 'away', 'carry', 'away', '#johnmayer', '#sobrock', '#carrymeaway']","['JohnMayer', 'Mayer', 'Last Train Home', 'Shouldn’t Matter but It Does', 'New Light', 'Why You No Love Me', 'Wild Blue', 'Shot in the Dark', 'I Guess I Just Feel Like', 'Til the Right One Comes', 'All I Want Is to Be With You', 'I’m such a bore', ""I'm such a bummer"", 'There must be more behind the summer', 'I want someone to make some trouble', 'Been way too safe inside my bubble', 'oh Take me out and keep me up all night', 'Let me live on the wilder side of life', 'You', 'you']",1,0,1,Y,
ZcVo0L7l64U,John Mayer / Shouldn’t Matter But It Does Acoustic Guitar Cover,10,"['john', 'mayer', 'shouldn’t', 'matter', 'acoustic', 'guitar', 'cover.']","['John Mayer', 'John', 'Mayer', 'Shouldn’t Matter But It Does', 'Acoustic', 'Guitar', 'Cover', 'Guitar Cover', 'Martin D42', 'Martin', 'D42', 'Shouldn’t', 'Matter', 'But', 'It', 'Does']",1,0,1,Y,
_RHap8fvka8,Poets of the Fall - The Sweet Escape (Official Video w/ Lyrics),10,"['album', 'ultraviolet.', '►', 'french', 'version', '""partir', 'avec', 'moi"":', 'https://youtu.be/8l6tf3ephza', '►', 'enable', 'subtitles/cc', 'lyrics.', 'directed,', 'cinematography,', 'cut', '&', 'grade', 'miika', 'hakala', '/', 'https://miikahakala.com', 'additional', 'shots', 'markus', 'captain', 'kaarlonen', '/', 'https://markuskaarlonen.com', 'aerial', 'photography', 'inspiroiva', 'creative', 'oy', '/', 'ville', 'heiskanen,', 'aaro', 'vasama', 'ja', 'aatu', 'heikkonen,', 'http://inspiroiva.fi', 'still', 'photography', 'tiia', 'öhman', '/', 'http://tiiaohman.com', 'gaffer', '&', 'still', 'photography', 'henri', 'ilanen', '/', 'http://henri-ilanen.net', '►', 'subscribe:', 'http://smarturl.it/potf.youtubesub', '●', 'official', 'store:', 'http://smarturl.it/potf.officialstore', '●', 'spotify:', 'http://smarturl.it/potf.spotify', '●', 'itunes:', 'http://smarturl.it/potf.itunes', '●', 'amazon:', 'http://smarturl.it/potf.amazon', '●', 'google', 'play:', 'http://smarturl.it/potf.googleplay']","['Poets of the Fall', 'Band', 'Finland', 'Official', 'Rock', 'Insomniac', 'Playground Music', 'Markus Kaarlonen', 'Marko Saaresto', 'Olli Tukiainen', 'Jani Snellman', 'Jaska Makinen', 'Jari Salminen', 'Ultrawide']",1,0,1,Y,
JZleXjCpK1E,'Till I Collapse,10,"['provided', 'youtube', 'universal', 'music', 'group', ""'till"", 'collapse', '·', 'eminem', '·', 'nate', 'dogg', 'eminem', 'show', '℗', '2002', 'aftermath', 'entertainment/interscope', 'records', 'released', 'on:', '2002-01-01', 'producer:', 'eminem', 'studio', 'personnel,', 'recording', 'engineer,', 'mix', 'engineer,', 'associated', 'performer,', 'guitar,', 'bass', 'guitar:', 'steve', 'king', 'studio', 'personnel,', 'asst.', 'recording', 'engineer:', 'mike', 'strange', 'studio', 'personnel,', 'asst.', 'recording', 'engineer:', 'urban', 'kris', 'unknown,', 'other:', 'nate', 'dogg', 'composer', 'lyricist:', 'marshall', 'mathers', 'composer', 'lyricist:', 'luis', 'resto', 'composer', 'lyricist:', 'nathaniel', 'hale', 'composer', 'lyricist:', 'brian', 'may', 'auto-generated', 'youtube.']","['Eminem', 'エミネム', 'Nate Dogg', 'ネイトドツグ', 'The Eminem Show', ""'Till I Collapse"", 'ティル・アイ・コラプス', 'ティル・アイ・コラプス（feat．ネイト・ドッグ）']",1,0,1,Y,
Obim8BYGnOE,San Andreas Theme Song,10,"['provided', 'youtube', 'cdbaby', 'san', 'andreas', 'theme', 'song', '·', 'young', 'maylay', 'san', 'andreas', 'original', 'mixtape', '℗', '2005', 'maylaynium', 'muziq', 'released', 'on:', '2005-01-01', 'auto-generated', 'youtube.']","['Young', 'Maylay', 'San', 'Andreas', 'Original', 'Mixtape', 'Theme', 'Song']",1,0,1,Y,
t84ct0lxRms,GTA San Andreas Theme Song Full ! !,10,[],"['GTA', 'San', 'Andreas', 'Theme', 'Song', 'Full', 'west', 'coast', 'cj', 'los', 'santos', 'rap', 'hip-hop']",1,0,0,Y,
IDpUEBf1l8w,i fall in love too easily but fall out faster,10,"['hate', 'vertical', 'videos', 'share', 'chet', 'baker', 'cover', 'instagram', ""y'all."", 'make', 'sure', 'follow', 'socials:', 'facebook:', 'https://www.facebook.com/jotsinghmusic/', 'instagram:', 'https://www.instagram.com/jotsinghmusic/', 'twitter:', 'https://twitter.com/jotsinghmusic?lan...', 'official', 'website:', 'https://jotsingh.com/']","['jot singh', 'jot singh cover', 'chet baker cover', 'i fall in love too easily guitar', 'i fall in love too easily cover', 'jot singh music', 'i fall in love too easily', 'caleb belkin - i fall in love too easily', 'love', 'fall', 'easily', 'i fall in love too easily dreamy', 'miles davis i fall in love too easily', 'caleb belkin i fall in love too easily', 'i fall in love too easily frank sinatra', 'i fall in love too easily slowed reverb', 'i fall in love']",1,0,1,Y,
TJAfLE39ZZ8,Amy Winehouse - Back To Black,10,"['official', 'music', 'video', 'back', 'black', 'amy', 'winehouse,', 'directed', 'phil', 'griffin.', 'track', 'third', 'single', 'back', 'black', 'album', 'released', '30th', 'april', '2007,', 'reaching', 'top', '10', 'uk', 'charts', 'going', 'certified', 'platinum', '2015.', 'https://amywinehousefoundation.org', 'explore', 'music', 'amy', 'winehouse:', 'https://amywinehouse.lnk.to/streamingid\u200b', 'watch', 'amy', 'winehouse', 'videos:', 'amywinehouse.lnk.to/watchmore', 'subscribe', 'amy', 'winehouse', 'youtube:', 'https://amywinehouse.lnk.to/ytsubscribeid', 'follow', 'amy', 'winehouse', 'on…', 'mailing', 'list:', 'https://amywinehouse.lnk.to/mailinglistid', 'facebook:', 'https://amywinehouse.lnk.to/social/facebookid', 'twitter:', 'https://amywinehouse.lnk.to/social/twitterid', 'instagram:', 'https://amywinehouse.lnk.to/social/instagramid', 'amy', 'winehouse', 'complete', 'playlist:', 'https://amywinehouse.lnk.to/completeid']","['Amy', 'Winehouse', 'amy winehouse valerie', 'amy winehouse back to black', 'amy winehouse tears dry on their own', 'amy winehouse rehab', 'amy winehouse', 'back to black amy winehouse lyrics', 'back to black beyonce andre 3000', 'back to black cover', 'back to black live', 'back to black', 'back to black amy winehouse', 'back to black album']",1,0,1,Y,
yuq4QD43VnE,NF - Let You Down,10,"['official', 'music', 'video', '“let', 'down”', 'nf', 'album', 'perception.', 'subscribe', 'nfrealmusic', 'youtube:', 'https://nf.lnk.to/youtubeid', 'new', 'project', 'clouds', '(the', 'mixtape)', 'available', 'now:', 'https://nf.lnk.to/cloudsid', 'play', 'official', 'video', 'playlist', 'here:', 'https://nf.lnk.to/cloudsid/youtube', 'stream', '‘perception’', 'spotify:', 'https://nf.lnk.to/perceptionid/spotify', 'apple', 'music:', 'https://nf.lnk.to/perceptionid/applemusic', 'amazon', 'music:', 'https://nf.lnk.to/perceptionid/amazonmusic', 'download', '‘perception’', 'itunes:', 'https://nf.lnk.to/perceptionid/itunes', 'amazon:', 'https://nf.lnk.to/perceptionid/amazonmp3', 'get', '‘perception’', 'cd', 'amazon:', 'https://nf.lnk.to/perceptionid/amazon', 'follow', 'nf', 'instagram:', 'https://www.instagram.com/nfrealmusic', 'facebook:', 'https://www.facebook.com/nfrealmusic', 'twitter:', 'https://twitter.com/nfrealmusic', 'spotify:', 'https://nf.lnk.to/spotifyyd', 'website:', 'https://www.nfrealmusic.com', 'email:', 'https://nf.lnk.to/emailyd', 'producer:', 'nathan', 'feuerstein', '&', 'patrick', 'tohill', 'director:', 'patrick', 'tohill', '&', 'nathan', 'feuerstein', 'music', 'video', 'nf', 'performing', 'let', 'down.', '©', '2017', 'nf', 'real', 'music,', 'llc', '#nf', '#letyoudown', '#nfletyoudown']","['Let You Down', 'Song', 'Music Video', 'let you down video', ""I'm sorry that I let you down"", 'nfrealmusic', 'perception', 'nf official', 'hip-hop', 'rap', 'nf let you down', 'nf music', 'nf song', 'let you down song', 'let you down music video', 'stream', 'performing']",1,0,1,Y,
fbHbTBP_u7U,"""Battle Scars"" Lupe Fiasco & Guy Sebastian Lyrics",10,"['battle', 'scars', 'lyrics:', 'wound', 'heals', 'never', ""that's"", 'cause', 'war', 'love', 'war', 'love,', 'yeah', 'battle', 'scars,', 'look', 'like', ""they're"", 'fading', 'look', 'like', ""they're"", 'ever', 'going', 'away', ""ain't"", 'never', 'gonna', 'change', 'battle', 'never', 'let', 'wound', 'ruin', 'feel', 'like', ""ruin's"", 'wooing', 'arrow', 'holes', 'never', 'close', 'cupid', 'shooting', 'spree', 'feeling', 'stupid', 'cause', 'know', ""ain't"", 'trying', 'beat', 'odds', 'trying', 'keep', 'nods', 'know', 'know', 'let', 'go', 'fear', 'unknown', 'holding', 'another', 'lover', 'strong', 'sends', 'back', 'zone', 'tom', 'hanks', 'bring', 'home', 'lover', 'fighter', 'frontline', 'poem', 'trying', 'write', 'rifle', 'maybe', 'sharpen', 'song', 'fight', 'tanks', 'drones', 'alone', 'wish', 'never', 'looked,', 'wish', 'never', 'touched', 'wish', 'could', 'stop', 'loving', 'much', 'cause', ""i'm"", 'one', ""that's"", 'trying', 'keep', 'us', 'together', 'signs', 'say', 'forget', 'wish', 'best,', 'best', 'ever', 'wish', 'good', 'outweighed', 'bad', 'cause', ""it'll"", 'never', 'over,', 'tell', 'battle', 'scars,', 'look', 'like', ""they're"", 'fading', 'look', 'like', ""they're"", 'ever', 'going', 'away', ""ain't"", 'never', 'gonna', 'change', 'battle', '(and', 'leave', 'then)', 'said', '(and', 'hope', 'never', 'come', 'back)', 'happened', 'let', 'ground', 'screaming', 'medic', 'thing', 'comes', 'post-traumatic', 'stresses', 'shields,', 'body', 'armors', 'vests', 'properly', 'work,', ""that's"", 'locker', 'full', 'hurt', 'enemy', 'within', 'fires', 'friends', 'best', 'medicine', 'probably', 'let', 'win', 'wish', 'feel,', 'wish', 'love', 'wish', 'could', 'stop', 'cause', 'hurts', 'much', ""i'm"", 'one', ""that's"", 'trying', 'keep', 'us', 'together', 'signs', 'say', 'forget', 'wish', 'best,', 'best', 'ever', 'wish', 'good', 'outweighed', 'bad', 'cause', ""it'll"", 'never', 'over,', 'tell', 'battle', 'scars,', 'look', 'like', ""they're"", 'fading', 'look', 'like', ""they're"", 'ever', 'going', 'away', ""ain't"", 'never', 'gonna', 'change', 'battle', 'wish', 'feel,', 'wish', 'love', 'wish', 'could', 'stop', 'cause', 'hurts', 'much', ""i'm"", 'one', ""that's"", 'trying', 'keep', 'us', 'together', 'signs', 'say', 'forget', 'wish', 'best,', 'best', 'ever', 'wish', 'good', 'outweighed', 'bad', 'cause', ""it'll"", 'never', 'over,', 'tell', 'cause', 'set', 'fire', ""i've"", 'never', 'felt', 'alive,', 'yeah', 'hoping', 'wounds', 'heal,', 'never', ""that's"", 'war', 'love', ""i'm"", 'point', 'breaking', 'impossible', 'shake', 'see,', 'hoped', 'wound', 'heals,', 'never', ""that's"", 'cause', 'war', 'love', 'hope', 'heals,', 'never', ""that's"", 'cause', 'war', 'love!', 'battle', 'scars,', 'look', 'like', ""they're"", 'fading', 'look', 'like', ""they're"", 'ever', 'going', 'away', ""ain't"", 'never', 'gonna', 'change', 'battle', 'battle', 'scars,', 'look', 'like', ""they're"", 'fading', 'look', 'like', ""they're"", 'ever', 'going', 'away', ""ain't"", 'never', 'gonna', 'change', 'battle']","['Lyrics', 'song', 'music', 'amazing', 'lupe fiasco', 'guy sebastian', 'hip hop', 'rap', 'single', 'lyrics video', 'awesome', 'good', 'fantastic', 'talent', 'favorite', 'Battle Scars']",1,0,1,Y,
Oqlh8yFgjHg,Do You Know Me,10,"['provided', 'youtube', 'columbia', 'know', '·', 'john', 'mayer', 'battle', 'studies', '℗', '2009', 'columbia', 'records,', 'division', 'sony', 'music', 'entertainment', 'released', 'on:', '2009-11-13', 'drums,', 'percussion,', 'producer:', 'steve', 'jordan', 'bass:', 'pino', 'palladino', 'piano:', 'ian', 'mclagan', 'recording', 'engineer:', 'chad', 'franscoviak', 'assistant', 'engineer:', 'charlie', 'paakkari', 'unknown:', 'martin', 'pradler', 'misc.', 'prod.:', 'chris', ""'feelie'"", 'gott', 'misc.', 'prod.:', 'rene', 'martinez', 'mixing', 'engineer:', 'joe', 'ferla', 'assistant', 'engineer:', 'justin', 'gerrish', 'mastering', 'engineer:', 'greg', 'calbi', 'auto-generated', 'youtube.']","['John Mayer', '約翰梅爾', 'Battle Studies', 'Do You Know Me']",1,0,1,Y,
nFe41HUy24Y,[GUITAR COVER] John Mayer - Shouldn't Matter But It Does,10,"['please', 'show', 'support', 'liking,', 'subscribing', 'passing', 'word', 'channel!', 'video', 'lending', 'guitar', 'parts', 'john', ""mayer's"", 'new', 'track', ""“shouldn't"", 'matter', 'does”', 'john', 'mayer’s', 'album', '‘sob', 'rock’', 'now:', 'https://johnmayer.lnk.to/sobrock', 'first', 'introduced', 'john', 'mayer', 'via', 'eric', ""clapton's"", 'debut', 'crossroads', 'guitar', 'festival', '2004.', 'since', 'hooked', 'musical', 'ability', 'song', 'writing.', 'travel', 'england', 'much', 'would', 'like,', 'managed', 'see', 'every', 'tour', 'since', '2007!', 'thanks', 'great', 'music', 'john,', 'album', 'continuum', 'born', 'raised', 'me!', 'recorded', 'video', 'using:', 'usa', 'fender', 'standard', 'stratocaster', 'olympic', 'white', 'line6', 'pod', 'hd500', 'samsung', 's10', 'alesis', 'multimix', '16', 'adobe', 'audition', 'sony', 'vegas', '18', 'nick', 'hall', 'self', 'taught', 'guitarist', 'multi-instrumentalist', 'norwich,', 'uk.', 'obtained', 'bachelor', 'arts', 'honors', 'degree', 'music', 'colchester', 'institute', '2010', 'since', 'worked', 'many', 'acts', 'bands', 'last', '10+', 'years.', 'heavily', 'influenced', 'guitarists', 'as,', 'limited', 'to,', 'eric', 'clapton,', 'mark', 'knopfler,', 'david', 'gilmour,', 'stevie', 'ray', 'vaughan,', 'prince,', 'george', 'harrison', 'john', 'mayer.', 'music,', 'photos,', 'etc.', 'belong', 'respective', 'artists.', 'copyright', 'infringement', 'intended.', '#johnmayer', '#sobrock', '#shouldntmatterbutitdoes']","['shouldn’t matter but it does', 'john mayer', ""shouldn't matter"", 'cover version', 'guitar lesson', 'guitarist', 'guitar version', ""shouldn't matter but it does live"", ""john mayer shouldn't matter but it does"", ""Shouldn't matter but it does guitar"", ""shouldn't matter but it does guitar solo"", ""shouldn't matter but it does guitar lesson"", ""shouldn't matter but it does john mayer"", 'john mayer sob rock', ""shouldn't matter but it does cover"", 'john mayer shouldnt matter but it does', 'shouldnt matter but it does']",1,0,1,Y,
